Breed,Age,Color,Sex,Class
,,FEMALE,GRAY TABBY
,,UNKNOWN,BRN TABBY
,,FEMALE,GRAY
LABRADOR RETR - MIX,,UNKNOWN,BLACK
GOLDEN RETR - MIX,Older than 7 years,FEMALE,BLACK
,,UNKNOWN,WHITE
ENG BULLDOG - AMER BULLDOG,Older than 1 year,MALE,WHITE
BEAGLE - MIX,Youth - Younger than 1 year,FEMALE,TAN
SCOT TERRIER - LABRADOR RETR,Infant - Younger than 6 months,FEMALE,BLACK
PIT BULL - BEAGLE,Infant - Younger than 6 months,UNKNOWN,BR BRINDLE
LABRADOR RETR - MIX,,FEMALE,TAN
,Older than 7 years,FEMALE,CALICO
,,FEMALE,TORTIE
,,MALE,WHITE
,,UNKNOWN,BLACK
,,FEMALE,GRAY TABBY
,Youth - Younger than 1 year,MALE,BR BRINDLE
,,MALE,GRAY
BEAGLE - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,Infant - Younger than 6 months,FEMALE,SLVR TABBY
LABRADOR RETR - PIT BULL,Youth - Younger than 1 year,MALE,BLACK
,Older than 1 year,FEMALE,CALICO
,,FEMALE,GRAY
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,,UNKNOWN,BLACK
BORDER COLLIE - MIX,Older than 1 year,FEMALE,BLACK
,,UNKNOWN,GRAY TABBY
,,FEMALE,CALICO
,,UNKNOWN,BLACK
,,UNKNOWN,WHITE
,Older than 1 year,MALE,ORG TABBY
,,FEMALE,BLACK
,,MALE,BLACK
,Older than 1 year,FEMALE,WHITE
BOXER - LABRADOR RETR,Older than 1 year,MALE,RED
,,FEMALE,BLACK
IRISH TERRIER - SCOT DEERHOUND,Older than 1 year,MALE,BLACK
BORDER COLLIE - MIX,,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,WHITE
HARRIER - MIX,Older than 1 year,FEMALE,TAN
,,FEMALE,RED
,,FEMALE,CALICO
TR WALKER HOUND - MIX,Youth - Younger than 1 year,FEMALE,WHITE
AUST SHEPHERD - LABRADOR RETR,,FEMALE,BLACK
LABRADOR RETR - PIT BULL,Youth - Younger than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,MALE,ORG TABBY
,Infant - Younger than 6 months,FEMALE,BLK TABBY
,,MALE,GRAY
,,MALE,BLACK
,,FEMALE,BROWN
,,UNKNOWN,BLACK
AUST CATTLE DOG - MIX,Older than 1 year,FEMALE,WHITE
,,FEMALE,BLK TIGER
GOLDEN RETR - BLACK/TAN HOUND,Older than 1 year,MALE,GOLD
,,MALE,WHITE
,Older than 1 year,MALE,TAN
,Older than 1 year,MALE,BLACK
PIT BULL - MIX,Older than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,UNKNOWN,GRAY TABBY
,,MALE,BLACK
LABRADOR RETR - MIX,,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY TIGER
LHASA APSO - MIX,Older than 1 year,FEMALE,WHITE
,Infant - Younger than 6 months,FEMALE,BLACK
,,MALE,ORG TABBY
,,UNKNOWN,GRAY TABBY
,,FEMALE,BLACK
YORKSHIRE TERR - MIX,Older than 1 year,MALE,GRAY
,,MALE,GRAY TABBY
BEAGLE - MIX,Older than 7 years,FEMALE,BROWN
,Infant - Younger than 6 months,MALE,GRAY
,Older than 1 year,FEMALE,TORTIE
,Older than 1 year,MALE,ORG TABBY
,Older than 1 year,MALE,WHITE
,,UNKNOWN,BLACK
,Older than 1 year,MALE,ORANGE
,,MALE,BROWN
,Older than 1 year,FEMALE,WHITE
,Older than 1 year,UNKNOWN,ORG TABBY
LABRADOR RETR - POODLE STND,Youth - Younger than 1 year,FEMALE,BLACK
,,UNKNOWN,ORG TIGER
,Older than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,UNKNOWN,BRN TABBY
,Infant - Younger than 6 months,FEMALE,BLACK
,Older than 1 year,FEMALE,WHITE
,Youth - Younger than 1 year,FEMALE,TORTIE
,,FEMALE,GRAY
,Older than 1 year,FEMALE,BRN TABBY
,Older than 1 year,FEMALE,BRN TABBY
CHOW CHOW - MIX,,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,BLACK
,Older than 1 year,MALE,TAN
,Older than 1 year,MALE,BLACK
,,MALE,GRAY TABBY
PIT BULL - BOXER,Older than 1 year,FEMALE,BR BRINDLE
,,MALE,BR BRINDLE
,Older than 1 year,MALE,BLACK
,Older than 1 year,FEMALE,CHOCOLATE
,Older than 1 year,MALE,BLACK
,Older than 1 year,MALE,ORG TABBY
,,MALE,BLACK
GERM SHEPHERD - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,,MALE,ORG TABBY
,Infant - Younger than 6 months,FEMALE,GRAY
PIT BULL - MIX,,MALE,BLACK
,Older than 1 year,MALE,BLACK
,,MALE,BLACK
,Older than 1 year,MALE,BLACK
,,MALE,BR BRINDLE
BEAGLE - MIX,,MALE,WHITE
,,FEMALE,GRAY
,,MALE,BROWN
,Youth - Younger than 1 year,FEMALE,GRAY TABBY
BOXER - MIX,Older than 1 year,MALE,RED
,,MALE,GRAY
,Older than 7 years,MALE,FAWN
,Infant - Younger than 6 months,FEMALE,BLACK
,,FEMALE,BLACK
,Infant - Younger than 6 months,UNKNOWN,GRAY
,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,MALE,GRAY TIGER
,,UNKNOWN,BLACK
PIT BULL - MIX,,FEMALE,TAN
,,MALE,ORG TABBY
,,FEMALE,BLACK
,Older than 1 year,FEMALE,TORTIE
,Youth - Younger than 1 year,MALE,BLACK
,,UNKNOWN,BLACK
LABRADOR RETR - MIX,,FEMALE,BL BRINDLE
GERM SHEPHERD - MIX,Older than 1 year,MALE,BLACK
,,FEMALE,BLACK
ROTTWEILER - MIX,Infant - Younger than 6 months,FEMALE,BLACK
CHIHUAHUA SH - BEAGLE,Youth - Younger than 1 year,MALE,BLACK
PIT BULL - MIX,Infant - Younger than 6 months,FEMALE,WHITE
,Infant - Younger than 6 months,FEMALE,GRAY TIGER
,Older than 1 year,FEMALE,TORTIE
,Older than 1 year,FEMALE,WHITE
,,FEMALE,GRAY
,,UNKNOWN,WHITE
,,UNKNOWN,BLACK
,Older than 1 year,FEMALE,BRN TABBY
,Infant - Younger than 6 months,FEMALE,CALICO
,Youth - Younger than 1 year,FEMALE,GRAY
,Older than 7 years,FEMALE,BROWN
,Infant - Younger than 6 months,FEMALE,GRAY
LABRADOR RETR - MIX,Infant - Younger than 6 months,FEMALE,BLACK
YORKSHIRE TERR - LHASA APSO,Older than 1 year,MALE,TAN
,Older than 1 year,FEMALE,BROWN
,Youth - Younger than 1 year,MALE,TRICOLOR
,,FEMALE,GRAY
,Older than 1 year,FEMALE,TORTIE
,,FEMALE,GRAY TIGER
,,UNKNOWN,CREAM
,Older than 7 years,MALE,BLACK
DOMESTIC SH - DOMESTIC SH,,UNKNOWN,BLACK
,,UNKNOWN,BLACK
,,MALE,ORG TABBY
GERM SHEPHERD - MIX,Older than 1 year,FEMALE,BROWN
LABRADOR RETR - PIT BULL,Older than 1 year,FEMALE,BLACK
,,MALE,BR BRINDLE
,Infant - Younger than 6 months,MALE,GRAY TABBY
,Older than 1 year,FEMALE,WHITE
CHINESE SHARPEI - MIX,Older than 7 years,MALE,TAN
,,MALE,BLK TABBY
BOXER - STAFFORDSHIRE,Older than 1 year,FEMALE,WHITE
,Infant - Younger than 6 months,MALE,BLUE
,,MALE,BLACK
,,UNKNOWN,GRAY
,Infant - Younger than 6 months,MALE,BLACK
,Older than 1 year,UNKNOWN,WHITE
,Older than 1 year,MALE,TAN
,Older than 1 year,MALE,BLACK
,,MALE,WHITE
,,MALE,WHITE
,,UNKNOWN,WHITE
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,Older than 7 years,FEMALE,FAWN
,Older than 7 years,FEMALE,BL BRINDLE
,Older than 7 years,MALE,ORANGE
,,UNKNOWN,ORG TABBY
LABRADOR RETR - CHOW CHOW,Older than 7 years,MALE,BLACK
,Older than 1 year,FEMALE,BLACK
JACK RUSS TER - MIX,,MALE,WHITE
,Older than 1 year,FEMALE,WHITE
,Infant - Younger than 6 months,UNKNOWN,ORG TABBY
,,MALE,BLACK
,,UNKNOWN,BLACK
,,UNKNOWN,BLACK
,,FEMALE,UNKNOWN
,,UNKNOWN,BLACK
,,MALE,BUFF
GOLDEN RETR - AUST SHEPHERD,,FEMALE,BROWN
,,FEMALE,BLACK
,Older than 7 years,MALE,WHITE
,,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,BLACK
,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,UNKNOWN,BLACK
WELSH CORGI PEM - BEAGLE,Older than 1 year,MALE,TRICOLOR
,Older than 1 year,MALE,BLACK
,Older than 1 year,MALE,BLACK
GERM SHEPHERD - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,,MALE,CHOCOLATE
,Older than 1 year,MALE,BLACK
,,FEMALE,WHITE
,,MALE,BLACK
,,MALE,BLACK
BULLDOG - BOXER,Youth - Younger than 1 year,MALE,BR BRINDLE
,Older than 1 year,FEMALE,GRAY TABBY
JACK RUSS TER - MIX,Older than 1 year,MALE,WHITE
,,MALE,BLACK
LABRADOR RETR - MIX,Older than 1 year,MALE,YELLOW
,,FEMALE,CALICO
BASSET HOUND - MIX,Older than 1 year,FEMALE,BROWN
,Older than 1 year,FEMALE,CALICO
,Older than 7 years,FEMALE,GRAY
,Infant - Younger than 6 months,FEMALE,BLACK
,,UNKNOWN,BLACK
,,FEMALE,WHITE
,,MALE,ORANGE
,,MALE,GRAY TABBY
BEAGLE - AUST CATTLE DOG,Infant - Younger than 6 months,FEMALE,TAN
,,MALE,GRAY
,Infant - Younger than 6 months,FEMALE,CALICO
,Older than 1 year,FEMALE,BRN TABBY
,,UNKNOWN,BLACK
,Older than 1 year,MALE,ORG TABBY
DOMESTIC SH - RUSSIAN BLUE,Older than 1 year,FEMALE,GRAY
BOXER - MIX,Youth - Younger than 1 year,MALE,BR BRINDLE
,Older than 1 year,MALE,BRN TABBY
SCHNAUZER GIANT - LABRADOR RETR,,FEMALE,WHITE
,,FEMALE,BLK TABBY
,Older than 1 year,FEMALE,TRICOLOR
,,FEMALE,BRN TABBY
,,UNKNOWN,WHITE
,,MALE,BLACK
,Older than 7 years,MALE,TRICOLOR
,Older than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,CALICO
,,FEMALE,BLACK
,,UNKNOWN,GRAY
CHIHUAHUA SH - JACK RUSS TER,,MALE,BLACK
LABRADOR RETR - MIX,,FEMALE,BLACK
,,MALE,BRN TABBY
ALASKAN HUSKY - LABRADOR RETR,Infant - Younger than 6 months,MALE,BLACK
,Older than 1 year,FEMALE,BR BRINDLE
DACHSHUND LH - MIX,Older than 7 years,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY
,Youth - Younger than 1 year,MALE,RED
,Infant - Younger than 6 months,FEMALE,TORTIE
,,UNKNOWN,BRN TABBY
,,FEMALE,GRAY
MIN PINSCHER - DACHSHUND,Older than 7 years,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,BRN TABBY
GERM SHEPHERD - MIX,,FEMALE,BLACK
,,MALE,WHITE
,Older than 7 years,MALE,BLACK
,Older than 1 year,FEMALE,BRN TABBY
,Infant - Younger than 6 months,FEMALE,BRN TIGER
JACK RUSS TER - MIX,Infant - Younger than 6 months,MALE,WHITE
POINTER - COLLIE SMOOTH,Infant - Younger than 6 months,MALE,WHITE
,,MALE,BLACK
,,MALE,ORANGE
,Older than 1 year,MALE,BRN TABBY
DACHSHUND - BEAGLE,Infant - Younger than 6 months,FEMALE,BROWN
POODLE MIN - MALTESE,Older than 1 year,MALE,WHITE
PIT BULL - MIX,Youth - Younger than 1 year,MALE,BROWN
,Older than 1 year,FEMALE,BLACK
AMER SH - MIX,Older than 1 year,FEMALE,SLVR TABBY
,,MALE,CREAM
BEAGLE - MIX,Infant - Younger than 6 months,MALE,BROWN
,Older than 1 year,FEMALE,BLACK
,Older than 7 years,MALE,BLACK
GERM SHEPHERD - BEAGLE,Older than 1 year,FEMALE,BLACK
LABRADOR RETR - DOBERMAN PINSCH,Older than 1 year,MALE,BLACK
,Older than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,UNKNOWN,BRN TABBY
,Older than 1 year,MALE,WHITE
,Infant - Younger than 6 months,FEMALE,CREAM
,Older than 1 year,FEMALE,ORANGE
,Infant - Younger than 6 months,FEMALE,BROWN
,Older than 1 year,FEMALE,BLACK
PUG - BEAGLE,Older than 1 year,MALE,TAN
,Youth - Younger than 1 year,FEMALE,SLVR TABBY
,,UNKNOWN,GRAY
,Infant - Younger than 6 months,MALE,GRAY
,,FEMALE,UNKNOWN
,,UNKNOWN,GRAY TIGER
,Youth - Younger than 1 year,MALE,BROWN
,Older than 7 years,MALE,YELLOW
,Older than 7 years,FEMALE,WHITE
,Infant - Younger than 6 months,MALE,ORG TABBY
,,FEMALE,UNKNOWN
,Infant - Younger than 6 months,FEMALE,TORTIE
,,MALE,BLACK
,Youth - Younger than 1 year,MALE,TAN
,,MALE,BLACK
,Older than 1 year,FEMALE,TAN
,Infant - Younger than 6 months,UNKNOWN,BLACK
,,UNKNOWN,BLACK
,,MALE,CHOCOLATE
,Older than 1 year,MALE,ORG TABBY
,Older than 1 year,FEMALE,BROWN
,,MALE,BLACK
,,FEMALE,BRN TABBY
,Youth - Younger than 1 year,FEMALE,GRAY TABBY
PEKINGESE - MIX,,MALE,BUFF
,,UNKNOWN,BLACK
,,MALE,BUFF
,Older than 1 year,FEMALE,WHITE
,,MALE,BLACK
,Infant - Younger than 6 months,MALE,WHITE
,Older than 1 year,FEMALE,TAN
NS DUCK TOLLING - MIX,Older than 1 year,MALE,RED
BEAGLE - LABRADOR RETR,Youth - Younger than 1 year,FEMALE,GOLD
,Infant - Younger than 6 months,MALE,TRICOLOR
SIAMESE - DOMESTIC SH,Infant - Younger than 6 months,UNKNOWN,ORANGE
BORDER COLLIE - LABRADOR RETR,Infant - Younger than 6 months,FEMALE,BLACK
CHIHUAHUA SH - MIX,Older than 1 year,MALE,CREAM
,Older than 1 year,FEMALE,GRAY
YORKSHIRE TERR - MIX,Older than 1 year,FEMALE,BLACK
,,FEMALE,BLUE
,,MALE,GRAY
,Infant - Younger than 6 months,MALE,BLACK
,,UNKNOWN,ORG TABBY
DOMESTIC SH - MANX,Infant - Younger than 6 months,MALE,BRN TABBY
,Infant - Younger than 6 months,MALE,GRAY
,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,GRAY
,Older than 1 year,MALE,TAN
,,MALE,UNKNOWN
,Older than 1 year,FEMALE,ORANGE
,,UNKNOWN,BLACK
,Infant - Younger than 6 months,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,CALICO
,,UNKNOWN,BRN TABBY
,,MALE,BRN TABBY
CHOW CHOW - GERM SHEPHERD,,MALE,BROWN
,,UNKNOWN,BLACK
,,FEMALE,GRAY
,,UNKNOWN,BLACK
,Older than 1 year,MALE,ORG TABBY
,,MALE,BRN TABBY
,,FEMALE,BLACK
,Older than 1 year,MALE,BLACK
LABRADOR RETR - MIX,,FEMALE,BLACK
,Infant - Younger than 6 months,UNKNOWN,GRAY TABBY
POMERANIAN - CHIHUAHUA SH,Older than 1 year,FEMALE,WHITE
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,Infant - Younger than 6 months,MALE,BLACK
,,MALE,GRAY
,,MALE,WHITE
,,UNKNOWN,TAN
,Older than 1 year,FEMALE,CALICO
,Older than 1 year,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,BRN TABBY
DOBERMAN PINSCH - MIX,Older than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,MALE,BLACK
,,FEMALE,BROWN
,Older than 7 years,MALE,BRN TABBY
,,UNKNOWN,BRN TABBY
,,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,BRN TIGER
,Youth - Younger than 1 year,FEMALE,TAN
,,MALE,WHITE
,,MALE,UNKNOWN
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,Older than 1 year,MALE,GRAY
,Older than 1 year,FEMALE,YELLOW
,Older than 1 year,FEMALE,CALICO
,,MALE,ORG TIGER
,Youth - Younger than 1 year,FEMALE,CHOCOLATE
,Older than 7 years,FEMALE,TAN
,,FEMALE,WHITE
,,UNKNOWN,GRAY
GERM SHEPHERD - MIX,Older than 1 year,MALE,WHITE
LABRADOR RETR - MIX,,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,TORTIE
,,UNKNOWN,BLACK
,Youth - Younger than 1 year,FEMALE,BRN TABBY
LABRADOR RETR - MIX,Older than 7 years,FEMALE,BLACK
,Infant - Younger than 6 months,MALE,BLACK
POODLE TOY - PURE BRED,Older than 7 years,MALE,APRICOT
,Older than 1 year,MALE,BLACK
BEAGLE - DACHSHUND,Infant - Younger than 6 months,FEMALE,BLACK
LABRADOR RETR - MIX,Older than 7 years,FEMALE,BLACK
,Older than 1 year,MALE,BLACK
,,FEMALE,SLVR TIGER
GERM SHEPHERD - MIX,Infant - Younger than 6 months,FEMALE,BLACK
,Older than 1 year,MALE,ORG TABBY
,Infant - Younger than 6 months,MALE,BRN TABBY
GREAT DANE - MIX,Youth - Younger than 1 year,MALE,BLACK
,Older than 1 year,MALE,BLACK
BRUSS GRIFFON - MIX,Older than 1 year,FEMALE,WHITE
,,MALE,BLUE
ROTTWEILER - MIX,Older than 7 years,MALE,BLACK
,,MALE,WHITE
LABRADOR RETR - MIX,Older than 1 year,MALE,BLACK
,Older than 1 year,FEMALE,BLACK
PIT BULL - MIX,Youth - Younger than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,UNKNOWN,ORG TABBY
BEAGLE - MIX,,MALE,FAWN
,Infant - Younger than 6 months,MALE,BLACK
,Older than 1 year,FEMALE,TORTIE
PEKINGESE - JACK RUSS TER,Youth - Younger than 1 year,MALE,WHITE
,Older than 1 year,FEMALE,BROWN
,,MALE,BLACK
MASTIFF - MIX,Older than 1 year,MALE,BR BRINDLE
,Older than 7 years,FEMALE,GOLD
BEAGLE - MIX,,MALE,TRICOLOR
,Infant - Younger than 6 months,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,WHITE
,,MALE,GRAY
SCOT TERRIER - SCHNAUZER MIN,Older than 7 years,MALE,GRAY
LABRADOR RETR - MIX,Older than 7 years,FEMALE,TAN
,Older than 7 years,MALE,WHITE
,,UNKNOWN,BLACK
,,UNKNOWN,BLACK
,,UNKNOWN,ORANGE
,Older than 7 years,FEMALE,BLACK
,Older than 1 year,MALE,CREAM
,,MALE,BLACK
,,FEMALE,GRAY
,,MALE,BRN TABBY
,Older than 1 year,FEMALE,GRAY
,Older than 7 years,MALE,BLACK
,Older than 7 years,MALE,RED
,,MALE,FAWN
,Infant - Younger than 6 months,MALE,GRAY
,Older than 1 year,FEMALE,GRAY
GOLDEN RETR - POODLE STND,,MALE,GOLD
,Older than 1 year,FEMALE,TAN
,Older than 1 year,MALE,BLACK
,Older than 1 year,MALE,BLACK
,,MALE,ORG TIGER
,,UNKNOWN,ORG TABBY
,Older than 1 year,MALE,BLACK
,,FEMALE,CALICO
,,MALE,BLACK
,,MALE,GOLD
DACHSHUND - BEAGLE,Older than 1 year,FEMALE,BLACK
,,UNKNOWN,BLACK
LABRADOR RETR - MIX,Older than 1 year,MALE,WHITE
RAT TERRIER - MIX,Older than 1 year,MALE,WHITE
,Older than 1 year,FEMALE,BLACK
,Youth - Younger than 1 year,FEMALE,ORANGE
,,MALE,ORG TABBY
,,MALE,GRAY
LABRADOR RETR - MIX,,FEMALE,BLACK
,Youth - Younger than 1 year,FEMALE,BLACK
CHOW CHOW - MIX,Infant - Younger than 6 months,MALE,TRICOLOR
,,MALE,WHITE
,,FEMALE,BROWN
,Infant - Younger than 6 months,FEMALE,CALICO
,Older than 1 year,MALE,YELLOW
,Infant - Younger than 6 months,UNKNOWN,TORTIE PT
,Older than 1 year,FEMALE,CREAM
POODLE MIN - COCKER SPAN,,FEMALE,BROWN
,,MALE,TAN
,Older than 1 year,FEMALE,FAWN
,Older than 1 year,MALE,FAWN
CHIHUAHUA SH - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,,UNKNOWN,ORG TABBY
,Youth - Younger than 1 year,MALE,CHOCOLATE
COONHOUND - PURE BRED,Older than 7 years,MALE,RED
,,UNKNOWN,BLACK
,Infant - Younger than 6 months,UNKNOWN,BLACK
GERM SHEPHERD - CHOW CHOW,Older than 1 year,MALE,BR BRINDLE
,Older than 1 year,FEMALE,WHITE
,,UNKNOWN,CALICO
,,MALE,BLUE
,,UNKNOWN,ORANGE
,,FEMALE,BLACK
ITAL GREYHOUND - RAT TERRIER,Youth - Younger than 1 year,MALE,BLUE
BORDER COLLIE - MIX,Older than 7 years,FEMALE,BLACK
,,MALE,GRAY TABBY
,,MALE,UNKNOWN
,,MALE,BLACK
,Youth - Younger than 1 year,MALE,BROWN
,Youth - Younger than 1 year,FEMALE,WHITE
,,MALE,ORG TIGER
YORKSHIRE TERR - MIX,Infant - Younger than 6 months,FEMALE,BLACK
,,MALE,TAN
,Older than 1 year,FEMALE,RED
,,MALE,GRAY
,,MALE,WHITE
,,UNKNOWN,BRN TABBY
,,FEMALE,BLACK
,,MALE,BRN TABBY
,Older than 1 year,MALE,BLACK
,,UNKNOWN,BLACK
,Youth - Younger than 1 year,FEMALE,WHITE
,Older than 1 year,FEMALE,BRN TABBY
,,MALE,TAN
,Infant - Younger than 6 months,FEMALE,GRAY TABBY
,,FEMALE,CALICO
,,MALE,BLACK
,,UNKNOWN,BLACK
,,MALE,WHITE
,Older than 1 year,FEMALE,BLACK
LABRADOR RETR - MIX,Older than 1 year,FEMALE,BROWN
,Infant - Younger than 6 months,MALE,BLACK
,Infant - Younger than 6 months,FEMALE,ORG TIGER
,Infant - Younger than 6 months,MALE,BRN TABBY
,Youth - Younger than 1 year,FEMALE,TAN
,Older than 1 year,FEMALE,BLACK
COLLIE SMOOTH - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,Infant - Younger than 6 months,FEMALE,FAWN
,,UNKNOWN,BLACK
,,UNKNOWN,GRAY
,Older than 1 year,MALE,BROWN
,,FEMALE,GRAY TABBY
,,MALE,WHITE
,,UNKNOWN,BLACK
,,FEMALE,GRAY
,Infant - Younger than 6 months,UNKNOWN,BLACK
,,UNKNOWN,GRAY
,,UNKNOWN,GRAY TABBY
LABRADOR RETR - MIX,Older than 1 year,MALE,BLACK
,,FEMALE,TORTIE
IRISH SETTER - MIX,Youth - Younger than 1 year,MALE,RED
,Infant - Younger than 6 months,MALE,ORG TIGER
,,UNKNOWN,BLACK
,Older than 1 year,MALE,BLACK
,,UNKNOWN,GRAY
CHIHUAHUA SH - MIX,Infant - Younger than 6 months,MALE,BROWN
,,FEMALE,BLACK
JACK RUSS TER - MIX,,MALE,WHITE
,Older than 1 year,FEMALE,TAN
,Infant - Younger than 6 months,MALE,BLK TABBY
,,MALE,UNKNOWN
,,MALE,ORANGE
GERM SHEPHERD - MIX,Infant - Younger than 6 months,MALE,BROWN
LABRADOR RETR - CHINESE SHARPEI,Older than 1 year,FEMALE,TAN
,,FEMALE,BLACK
,,MALE,ORG TABBY
,,FEMALE,CALICO
SIAMESE - MIX,Infant - Younger than 6 months,MALE,FLAME PT
,Infant - Younger than 6 months,FEMALE,TAN
GERM SHEPHERD - MIX,,MALE,BR BRINDLE
,Infant - Younger than 6 months,MALE,BLACK
SIBERIAN HUSKY - MIX,Older than 7 years,FEMALE,WHITE
,,FEMALE,BRN TABBY
,Youth - Younger than 1 year,FEMALE,CHOCOLATE
,Older than 7 years,FEMALE,BLACK
MIN PINSCHER - BEAGLE,,MALE,BLACK
,Older than 1 year,FEMALE,BRN TABBY
,Youth - Younger than 1 year,MALE,BROWN
,,FEMALE,BRN TABBY
CHIHUAHUA SH - MIX,Older than 1 year,MALE,TAN
MAINE COON - MIX,Older than 1 year,MALE,BRN TABBY
,Older than 1 year,FEMALE,BUFF
,Older than 1 year,MALE,WHITE
,,MALE,UNKNOWN
,,UNKNOWN,BLACK
,,MALE,ORANGE
,Older than 1 year,MALE,BLACK
,Older than 1 year,MALE,TAN
,Older than 1 year,MALE,WHITE
,Infant - Younger than 6 months,UNKNOWN,WHITE
,,MALE,BLACK
,,UNKNOWN,BLACK
BORDER TERRIER - BEAGLE,Older than 1 year,MALE,TAN
,Infant - Younger than 6 months,FEMALE,BLK TABBY
,,MALE,BLACK
,,FEMALE,BLACK
,Older than 1 year,FEMALE,GRAY TABBY
BEAGLE - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,,MALE,BLACK
,,MALE,BLACK
,,MALE,BLACK
JACK RUSS TER - BEAGLE,Older than 1 year,MALE,TAN
,Infant - Younger than 6 months,FEMALE,GRAY
,Older than 1 year,FEMALE,BROWN
,Older than 7 years,MALE,WHITE
,,MALE,BLACK
,Older than 1 year,MALE,BLACK
,,UNKNOWN,BLACK
,,UNKNOWN,GRAY
,,FEMALE,TORTIE
BOXER - MIX,Youth - Younger than 1 year,MALE,BR BRINDLE
,Older than 1 year,FEMALE,BLUE
,Older than 7 years,MALE,BLK TABBY
,Older than 1 year,MALE,BR BRINDLE
,,FEMALE,BRN TABBY
,Youth - Younger than 1 year,MALE,ORG TIGER
,Youth - Younger than 1 year,FEMALE,WHITE
,,MALE,WHITE
DACHSHUND - JACK RUSS TER,Older than 1 year,FEMALE,BLACK
,,FEMALE,BRN TIGER
,Infant - Younger than 6 months,FEMALE,GRAY TABBY
,Older than 1 year,MALE,BLACK
,Older than 1 year,MALE,BROWN
,,FEMALE,BLACK
BEAGLE - ENG BULLDOG,Infant - Younger than 6 months,MALE,WHITE
,,FEMALE,TORTIE
,Older than 7 years,FEMALE,TORTIE
,Older than 1 year,MALE,WHITE
,Older than 1 year,FEMALE,BLACK
,,MALE,GRAY
,,FEMALE,BRN TABBY
BENGAL - MIX,Older than 1 year,FEMALE,BLK TABBY
,Older than 7 years,MALE,BLACK
,Older than 1 year,MALE,BRN TABBY
,Older than 1 year,MALE,BLACK
BLACK/TAN HOUND - MIX,Older than 7 years,MALE,BLACK
,Older than 1 year,FEMALE,BLACK
,Infant - Younger than 6 months,FEMALE,SEAL PT
,,MALE,WHITE
SIAMESE - MIX,Infant - Younger than 6 months,FEMALE,WHITE
,,FEMALE,TORTIE
,,UNKNOWN,WHITE
,,UNKNOWN,BLACK
,,UNKNOWN,BRN TIGER
,Older than 7 years,FEMALE,WHITE
,Older than 7 years,MALE,BRN TABBY
,,UNKNOWN,CALICO
,Older than 1 year,MALE,CREAM
LABRADOR RETR - PIT BULL,Infant - Younger than 6 months,FEMALE,BR BRINDLE
CHIHUAHUA SH - MIX,,FEMALE,TAN
LABRADOR RETR - WEIMARANER,Infant - Younger than 6 months,UNKNOWN,BLACK
,Older than 1 year,FEMALE,BLACK
POINTER - MIX,Infant - Younger than 6 months,FEMALE,WHITE
,Infant - Younger than 6 months,FEMALE,BRN TABBY
,Youth - Younger than 1 year,MALE,TAN
,,FEMALE,TORTIE
,Older than 1 year,FEMALE,CALICO
AMER FOXHOUND - MIX,Youth - Younger than 1 year,FEMALE,BROWN
RUSSIAN BLUE - MIX,Infant - Younger than 6 months,MALE,GRAY
,,UNKNOWN,BLACK
YORKSHIRE TERR - MIX,Older than 1 year,MALE,GRAY
,,FEMALE,TORTIE
,,UNKNOWN,GRAY TABBY
,,UNKNOWN,ORG TABBY
,Older than 1 year,MALE,TAN
,Older than 1 year,FEMALE,GRAY TABBY
,,UNKNOWN,WHITE
,Infant - Younger than 6 months,FEMALE,GRAY TIGER
BEAGLE - MIX,Infant - Younger than 6 months,FEMALE,BROWN
,Youth - Younger than 1 year,MALE,BLACK
