uid1,uid2
523415578,684165842
523415578,689235259
523415578,701491646
523415578,702767703
523415578,708281695
523415578,708545205
523415578,713246848
523415578,713517094
523415578,732321950
523415578,790880260
523415578,793452312
523415578,806394508
523415578,820774455
523415578,821469432
523415578,833585471
523415578,837007299
523415578,891305296
523415578,1247672375
523415578,1486993910
523415578,1552768087
523415578,100000268401301
523415578,100000472993808
523415578,100000598302009
523415578,100000606094454
523661203,811179486
523661203,832459884
523661203,1012733632
523661203,1148020911
523661203,1148972704
523661203,1162102036
523661203,1183480887
523661203,1507134524
523661203,1773774918
523661203,100000483832943
523661203,100001730482403
524397039,527553225
524397039,567076954
524397039,600548664
524397039,637227687
524397039,645090730
524397039,662971783
524397039,684630835
524397039,689245963
524397039,695188057
524397039,1036636217
524397039,1084369008
524397039,1274064049
524397039,1282165485
524397039,1371511134
524397039,1607793628
524397039,1640974425
524397039,100000015549191
524397039,100000039116078
524397039,100000154432470
524397039,100000296942506
524397039,100000694268345
524397039,100000886153020
524397039,100001410551480
524397039,100001500826835
524397039,100005649373267
527553225,126630
527553225,410769
527553225,500877806
527553225,512732034
527553225,520696299
527553225,524397039
527553225,544021036
527553225,575902006
527553225,582429121
527553225,590190627
527553225,600548664
527553225,628021773
527553225,637227687
527553225,662971783
527553225,665100132
527553225,684630835
527553225,689245963
527553225,762845211
527553225,833175540
527553225,866895623
527553225,1027062817
527553225,1036636217
527553225,1084369008
527553225,1274064049
527553225,1282165485
527553225,1590753035
527553225,1640974425
527553225,100000015549191
527553225,100000154432470
527553225,100000266200410
527553225,100000355021124
527553225,100000602517018
527553225,100000886153020
527553225,100000940759869
527553225,100001410551480
527553225,100004574255238
527553225,100005649373267
529071766,503825478
529071766,517695435
529071766,520296349
529071766,523415578
529071766,555572553
529071766,557087412
529071766,562976558
529071766,566203046
529071766,567291909
529071766,579486364
529071766,579920729
529071766,600930241
529071766,620302405
529071766,620792567
529071766,627865706
529071766,632458478
529071766,639598680
529071766,641721813
529071766,682235885
529071766,683531633
529071766,683754427
529071766,683937650
529071766,684121442
529071766,684165842
529071766,684660068
529071766,685081642
529071766,699863289
529071766,701491646
529071766,702291099
529071766,708545205
529071766,713246848
529071766,713517094
529071766,719329997
529071766,790880260
529071766,793452312
529071766,801083603
529071766,805909094
529071766,820774455
529071766,821469432
529071766,833585471
529071766,837007299
529071766,891305296
529071766,1043382151
529071766,1188655844
529071766,1217832393
529071766,1239202333
529071766,1317437602
529071766,1358276774
529071766,1450843516
529071766,1486993910
529071766,1521457957
529071766,1552768087
529071766,100000268401301
529071766,100000415251727
529071766,100000598302009
529071766,100000677236457
529071766,100000994600575
529071766,100001296362499
529071766,100001509347088
530615095,566987724
530615095,709903012
530615095,711356843
530615095,1041788279
530615095,1704564382
530615095,100002573709239
533173963,500877806
533173963,534263084
533173963,549763097
533173963,565266340
533173963,569888241
533173963,609605536
533173963,663093622
533173963,671846619
533173963,674728853
533173963,684630835
533173963,696993865
533173963,727563998
533173963,1163091134
533173963,1521457957
533173963,100000323015646
534263084,500877806
534263084,533173963
534263084,534681499
534263084,549763097
534263084,609605536
534263084,628760671
534263084,663093622
534263084,671846619
534263084,674728853
534263084,684630835
534263084,696993865
534263084,727563998
534263084,1297942636
534263084,1556089309
534505671,510593119
534505671,512388526
534505671,580734621
534505671,630313266
534505671,652065249
534505671,660720846
534505671,670188957
534505671,683754427
534505671,685825565
534505671,689235259
534505671,726296614
534505671,728551884
534505671,754800570
534505671,777354747
534505671,903970532
534681499,500877806
534681499,534263084
534681499,549763097
534681499,591548805
534681499,609605536
534681499,663093622
534681499,671846619
534681499,674728853
534681499,684630835
534681499,696993865
534681499,727563998
534681499,1297942636
536663246,506370
536663246,600949
536663246,601882
536663246,1238013
536663246,1509804
536663246,3331281
536663246,9374187
536663246,17821835
536663246,18200045
536663246,29201512
536663246,37002724
536663246,60711499
536663246,506917852
536663246,508956711
536663246,517426254
536663246,540579618
536663246,546179068
536663246,589079010
536663246,589617649
536663246,597778741
536663246,614286230
536663246,615837196
536663246,629320458
536663246,659781080
536663246,661185194
536663246,683511687
536663246,696252057
536663246,733156388
536663246,763494180
536663246,875535240
536663246,892455102
536663246,1030110076
536663246,1038750001
536663246,1049580056
536663246,1050570217
536663246,1068871106
536663246,1073949296
536663246,1076087748
536663246,1091400024
536663246,1108639327
536663246,1120787189
536663246,1227211865
536663246,1230510058
536663246,1232833944
536663246,1327530017
536663246,1363821238
536663246,1428111065
536663246,1447080976
536663246,1473030615
536663246,1479570125
536663246,1481324205
536663246,1677870095
536663246,100000029148865
536663246,100000206954468
536663246,100000331485180
536663246,100000352770318
536663246,100001036653603
536663246,100002961471223
536663246,100003039814401
536663246,100003743835116
536663246,100003811684814
536663246,100006250084766
539810190,4801121
539810190,500877806
539810190,512732034
539810190,520696299
539810190,522252358
539810190,547691980
539810190,564555053
539810190,592342679
539810190,617610831
539810190,620302405
539810190,649115018
539810190,665100132
539810190,672055699
539810190,684630835
539810190,695216120
539810190,722772983
539810190,725083823
539810190,762845211
539810190,1000998772
539810190,1127111030
539810190,1132636451
539810190,1254727220
539810190,1371511134
539810190,100000015549191
539810190,100000159135551
539810190,100000276073857
539810190,100000296889367
539810190,100000600083933
539810190,100000940759869
539810190,100001241356498
540579618,506370
540579618,600949
540579618,601882
540579618,1238013
540579618,1509804
540579618,3331281
540579618,9374187
540579618,17821835
540579618,18200045
540579618,29201512
540579618,37002724
540579618,60711499
540579618,506917852
540579618,508956711
540579618,517426254
540579618,536663246
540579618,546179068
540579618,589079010
540579618,589617649
540579618,597778741
540579618,614286230
540579618,615837196
540579618,629320458
540579618,659781080
540579618,661185194
540579618,671633819
540579618,683511687
540579618,696252057
540579618,727563998
540579618,733156388
540579618,763494180
540579618,875535240
540579618,892455102
540579618,1030110076
540579618,1038750001
540579618,1049580056
540579618,1050570217
540579618,1068871106
540579618,1073949296
540579618,1076087748
540579618,1108639327
540579618,1120787189
540579618,1227211865
540579618,1230510058
540579618,1232833944
540579618,1327530017
540579618,1363821238
540579618,1428111065
540579618,1447080976
540579618,1473030615
540579618,1479570125
540579618,1481324205
540579618,100000029148865
540579618,100000206954468
540579618,100000331485180
540579618,100000352770318
540579618,100000890172806
540579618,100001036653603
540579618,100002961471223
540579618,100003039814401
540579618,100003743835116
540579618,100003811684814
540579618,100006250084766
541750322,517712651
541750322,518572083
541750322,565266340
541750322,665057526
541750322,682758760
542621538,172001256
542621538,222401833
542621538,500877806
542621538,512732034
542621538,522252358
542621538,547691980
542621538,549763097
542621538,552801470
542621538,563766030
542621538,564030586
542621538,564555053
542621538,574460971
542621538,592342679
542621538,620302405
542621538,630416754
542621538,645090730
542621538,649115018
542621538,665100132
542621538,668205692
542621538,672055699
542621538,683937650
542621538,684630835
542621538,695216120
542621538,695385532
542621538,696993865
542621538,701697524
542621538,706980194
542621538,719329997
542621538,833175540
542621538,886895073
542621538,1000998772
542621538,1009944166
542621538,1043382151
542621538,1104192610
542621538,1127111030
542621538,1132636451
542621538,1134171129
542621538,1217832393
542621538,1227610907
542621538,1231948441
542621538,1254727220
542621538,1267639521
542621538,1277747769
542621538,1408486756
542621538,100000266200410
542621538,100000276073857
542621538,100000296889367
542621538,100000350949972
542621538,100000600083933
542621538,100000607334991
542621538,100000953362802
542621538,100001241356498
542621538,100002200618965
544021036,410769
544021036,4801121
544021036,527553225
544021036,575902006
544021036,590190627
544021036,628021773
544021036,684630835
544021036,762845211
544021036,1027062817
544021036,1036636217
544021036,1590753035
544021036,100000013785573
544021036,100000015549191
544021036,100000266200410
544021036,100000552572086
544021036,100004574255238
545810988,517712651
545810988,684630835
545810988,727563998
545810988,1099459350
545810988,100000482972469
545810988,100002921093731
546179068,506370
546179068,601882
546179068,1238013
546179068,1509804
546179068,9374187
546179068,17821835
546179068,18200045
546179068,29201512
546179068,37002724
546179068,60711499
546179068,506917852
546179068,508956711
546179068,517426254
546179068,536663246
546179068,540579618
546179068,589079010
546179068,589617649
546179068,597778741
546179068,614286230
546179068,615837196
546179068,629320458
546179068,659781080
546179068,661185194
546179068,671633819
546179068,683511687
546179068,696252057
546179068,718832946
546179068,733156388
546179068,763494180
546179068,875535240
546179068,892455102
546179068,1030110076
546179068,1038750001
546179068,1049580056
546179068,1050570217
546179068,1068871106
546179068,1073949296
546179068,1076087748
546179068,1091400024
546179068,1108639327
546179068,1120787189
546179068,1227211865
546179068,1232833944
546179068,1327530017
546179068,1343896504
546179068,1363821238
546179068,1428111065
546179068,1447080976
546179068,1473030615
546179068,1479570125
546179068,1481324205
546179068,100000029148865
546179068,100000206954468
546179068,100000331485180
546179068,100000352770318
546179068,100001036653603
546179068,100002961471223
546179068,100003039814401
546179068,100003743835116
546179068,100003811684814
546292662,116331
546292662,126630
546292662,2102967
546292662,7946012
546292662,101700088
546292662,522252358
546292662,574460971
546292662,695385532
546292662,701697524
546292662,715057808
546292662,1009944166
547691980,520696299
547691980,522252358
547691980,539810190
547691980,542621538
547691980,564030586
547691980,564555053
547691980,592342679
547691980,620302405
547691980,630416754
547691980,649115018
547691980,672055699
547691980,695216120
547691980,695385532
547691980,1000998772
547691980,1043382151
547691980,1132636451
547691980,1254727220
547691980,1267639521
547691980,1277747769
547691980,1408486756
547691980,100000296889367
547691980,100000350949972
547691980,100000600083933
547691980,100000953362802
547691980,100001241356498
547691980,100002200618965
549763097,500877806
549763097,504578371
549763097,504649676
549763097,517684919
549763097,517712651
549763097,518572083
549763097,522252358
549763097,533173963
549763097,534263084
549763097,534681499
549763097,542621538
549763097,555572553
549763097,564555053
549763097,569888241
549763097,592342679
549763097,609605536
549763097,620302405
549763097,630416754
549763097,641567039
549763097,649115018
549763097,655192595
549763097,662971783
549763097,663093622
549763097,665057526
549763097,665100132
549763097,669406430
549763097,671846619
549763097,672055699
549763097,674728853
549763097,678220500
549763097,684630835
549763097,696993865
549763097,722772983
549763097,725083823
549763097,727563998
549763097,762845211
549763097,788808777
549763097,807649287
549763097,1000998772
549763097,1027062817
549763097,1043382151
549763097,1132636451
549763097,1160373039
549763097,1163091134
549763097,1188934029
549763097,1254727220
549763097,1267639521
549763097,1297942636
549763097,1332589006
549763097,1556089309
549763097,1581765364
549763097,100000015549191
549763097,100000159135551
549763097,100000296889367
549763097,100000350949972
549763097,100000600083933
549763097,100000953362802
549763097,100001185627870
549763097,100001364571732
549763097,100002200618965
549769622,645090730
552801470,2102967
552801470,61300726
552801470,101700088
552801470,202902836
552801470,222401833
552801470,542621538
552801470,665100132
552801470,715057808
552801470,1254727220
552801470,1267639521
552950093,517437788
552950093,517695435
552950093,520296349
552950093,555572553
552950093,567291909
552950093,600930241
552950093,620302405
552950093,632458478
552950093,639598680
552950093,650313877
552950093,684121442
552950093,684165842
552950093,699863289
552950093,700248538
552950093,708545205
552950093,713517094
552950093,790880260
552950093,793452312
552950093,805909094
552950093,820774455
552950093,833585471
552950093,837007299
552950093,1038023575
552950093,1217832393
552950093,1239202333
552950093,100000598302009
552950093,100000606094454
552950093,100001509347088
555396174,503825478
555396174,520296349
555396174,555572553
555396174,557087412
555396174,566203046
555396174,579486364
555396174,600930241
555396174,617527360
555396174,620792567
555396174,641721813
555396174,682235885
555396174,683937650
555396174,684121442
555396174,684165842
555396174,685081642
555396174,700248538
555396174,701491646
555396174,708545205
555396174,713246848
555396174,713517094
555396174,790880260
555396174,801083603
555396174,805909094
555396174,820774455
555396174,821469432
555396174,833585471
555396174,1038023575
555396174,1217832393
555396174,1239202333
555396174,1450843516
555396174,1521457957
555396174,100000606094454
555396174,100000677236457
555572553,503825478
555572553,517712651
555572553,520296349
555572553,523415578
555572553,529071766
555572553,549763097
555572553,552950093
555572553,555396174
555572553,557087412
555572553,566203046
555572553,567291909
555572553,579486364
555572553,600930241
555572553,617527360
555572553,620302405
555572553,620792567
555572553,632458478
555572553,639598680
555572553,641721813
555572553,650313877
555572553,665100132
555572553,683531633
555572553,683937650
555572553,684121442
555572553,684165842
555572553,684630835
555572553,684660068
555572553,685081642
555572553,699863289
555572553,701491646
555572553,702291099
555572553,708545205
555572553,713246848
555572553,713517094
555572553,719329997
555572553,727563998
555572553,790880260
555572553,793452312
555572553,801083603
555572553,805909094
555572553,806394508
555572553,820774455
555572553,821469432
555572553,833585471
555572553,837007299
555572553,1038023575
555572553,1043382151
555572553,1188655844
555572553,1217832393
555572553,1239202333
555572553,1254727220
555572553,1358276774
555572553,1450843516
555572553,1521457957
555572553,1552768087
555572553,1634574539
555572553,100000268401301
555572553,100000598302009
555572553,100000606094454
555572553,100000677236457
555572553,100000994600575
555572553,100001296362499
555572553,100001509347088
556505516,523415578
556505516,579661302
556505516,639598680
556505516,684165842
556505516,685081642
556505516,708281695
556505516,722772983
556505516,820774455
556505516,833585471
556505516,1247672375
556505516,1296764268
556505516,1521457957
556505516,100000159135551
556505516,100000268401301
556505516,100000472993808
557087412,503825478
557087412,504649676
557087412,520296349
557087412,529071766
557087412,555396174
557087412,555572553
557087412,566203046
557087412,579486364
557087412,600930241
557087412,617527360
557087412,620302405
557087412,620792567
557087412,632458478
557087412,641721813
557087412,682235885
557087412,682961145
557087412,683937650
557087412,684121442
557087412,684165842
557087412,684660068
557087412,685081642
557087412,689235259
557087412,699863289
557087412,701491646
557087412,702291099
557087412,713246848
557087412,713517094
557087412,719329997
557087412,790880260
557087412,793452312
557087412,801083603
557087412,805909094
557087412,820774455
557087412,821469432
557087412,833585471
557087412,837007299
557087412,1043382151
557087412,1188655844
557087412,1217832393
557087412,1239202333
557087412,1358276774
557087412,1450843516
557087412,1521457957
557087412,1552768087
557087412,100000316500688
557087412,100000677236457
557087412,100000994600575
557087412,100001296362499
560841734,582429121
560841734,590190627
560841734,628021773
560841734,684630835
560841734,1027062817
560841734,1084369008
560841734,1607793628
560841734,100000015549191
560841734,100000296942506
560841734,100000387260845
560841734,100000552572086
560841734,100001410551480
562976558,529071766
562976558,579920729
563766030,202902836
563766030,222401833
563766030,542621538
563766030,564555053
563766030,574460971
563766030,592342679
563766030,620302405
563766030,630416754
563766030,649115018
563766030,665100132
563766030,684630835
563766030,695216120
563766030,695385532
563766030,696993865
563766030,708281695
563766030,719329997
563766030,1043382151
563766030,1104192610
563766030,1132636451
563766030,1134171129
563766030,1254727220
563766030,1277747769
563766030,100000276073857
563766030,100000296889367
563766030,100000350949972
563766030,100000600083933
563766030,100000953362802
563766030,100001241356498
563766030,100002200618965
564030586,2259320
564030586,12806107
564030586,187701388
564030586,202902836
564030586,504649676
564030586,520696299
564030586,542621538
564030586,547691980
564030586,564555053
564030586,592342679
564030586,620302405
564030586,630416754
564030586,641567039
564030586,649115018
564030586,656780366
564030586,672055699
564030586,684630835
564030586,695385532
564030586,715057808
564030586,727563998
564030586,1000998772
564030586,1043382151
564030586,1104192610
564030586,1132636451
564030586,1134171129
564030586,1186901075
564030586,1254727220
564030586,1277747769
564030586,1408486756
564030586,1581765364
564030586,100000276073857
564030586,100000296889367
564030586,100000350949972
564030586,100000600083933
564030586,100000953362802
564030586,100001241356498
564030586,100001364571732
564030586,100002200618965
564555053,522252358
564555053,539810190
564555053,542621538
564555053,547691980
564555053,549763097
564555053,563766030
564555053,564030586
564555053,574460971
564555053,592342679
564555053,617610831
564555053,620302405
564555053,630416754
564555053,645090730
564555053,649115018
564555053,665100132
564555053,668205692
564555053,672055699
564555053,684630835
564555053,695216120
564555053,695385532
564555053,701697524
564555053,715057808
564555053,886895073
564555053,1000998772
564555053,1009944166
564555053,1043382151
564555053,1104192610
564555053,1127111030
564555053,1132636451
564555053,1134171129
564555053,1254727220
564555053,1267639521
564555053,1277747769
564555053,1332589006
564555053,1408486756
564555053,100000276073857
564555053,100000296889367
564555053,100000350949972
564555053,100000600083933
564555053,100000953362802
564555053,100001241356498
564555053,100002200618965
564751459,505097555
564751459,741524553
564751459,743638635
564751459,842846841
564751459,1507134524
564751459,100001047576460
564751459,100001395954743
565266340,500877806
565266340,517684919
565266340,517712651
565266340,518572083
565266340,533173963
565266340,541750322
565266340,569888241
565266340,628760671
565266340,649115018
565266340,665057526
565266340,671846619
565266340,682758760
565266340,684630835
565266340,696993865
565266340,727563998
565266340,100000323015646
566203046,503825478
566203046,520296349
566203046,529071766
566203046,555396174
566203046,555572553
566203046,557087412
566203046,579486364
566203046,600930241
566203046,617527360
566203046,620302405
566203046,620792567
566203046,641721813
566203046,682961145
566203046,684121442
566203046,684165842
566203046,685081642
566203046,701491646
566203046,713517094
566203046,719329997
566203046,793452312
566203046,801083603
566203046,805909094
566203046,821469432
566203046,837007299
566203046,1043382151
566203046,1188655844
566203046,1217832393
566203046,1239202333
566203046,1450843516
566203046,1521457957
566203046,1552768087
566203046,100000598302009
566203046,100000677236457
566203046,100000994600575
566987724,530615095
566987724,709903012
566987724,725240576
566987724,1704564382
566987724,100001057540876
566987724,100002573709239
567076954,126630
567076954,524397039
567076954,590190627
567076954,600548664
567076954,628021773
567076954,637227687
567076954,662971783
567076954,665100132
567076954,684630835
567076954,689245963
567076954,695188057
567076954,712942270
567076954,833175540
567076954,1036636217
567076954,1084369008
567076954,1274064049
567076954,1282165485
567076954,1371511134
567076954,1590753035
567076954,1640974425
567076954,100000015549191
567076954,100000154432470
567076954,100000296942506
567076954,100000355021124
567076954,100000552572086
567076954,100000694268345
567076954,100000886153020
567076954,100000940759869
567076954,100001410551480
567076954,100001500826835
567076954,100005649373267
567291909,503825478
567291909,517695435
567291909,520296349
567291909,529071766
567291909,552950093
567291909,555572553
567291909,600930241
567291909,620302405
567291909,639598680
567291909,641721813
567291909,650313877
567291909,683531633
567291909,684165842
567291909,684660068
567291909,685081642
567291909,699863289
567291909,700248538
567291909,702291099
567291909,708545205
567291909,713517094
567291909,719329997
567291909,793452312
567291909,801083603
567291909,805909094
567291909,833585471
567291909,837007299
567291909,1038023575
567291909,1239202333
567291909,1358276774
567291909,1486993910
567291909,1634574539
567291909,100000268401301
567291909,100000598302009
567291909,100000606094454
567291909,100000994600575
567291909,100001509347088
569888241,500877806
569888241,517712651
569888241,518572083
569888241,533173963
569888241,549763097
569888241,565266340
569888241,609605536
569888241,663093622
569888241,671846619
569888241,674728853
569888241,684630835
569888241,696993865
569888241,727563998
569888241,807649287
569888241,1000998772
569888241,1163091134
569888241,1241403557
569888241,1556089309
574460971,2102967
574460971,61300726
574460971,101700088
574460971,172001256
574460971,222401833
574460971,522252358
574460971,542621538
574460971,546292662
574460971,563766030
574460971,564555053
574460971,589697302
574460971,592342679
574460971,620302405
574460971,649115018
574460971,665100132
574460971,672055699
574460971,715057808
574460971,1000998772
574460971,1043382151
574460971,1104192610
574460971,1132636451
574460971,1134171129
574460971,1227610907
574460971,1231948441
574460971,1267639521
574460971,1277747769
574460971,1408486756
574460971,1505173569
574460971,1512741042
574460971,100000127862643
574460971,100000296889367
574460971,100000350949972
574460971,100000600083933
574460971,100002200618965
575902006,527553225
575902006,544021036
575902006,628021773
575902006,637227687
575902006,662971783
575902006,684630835
575902006,755464661
575902006,833175540
575902006,1027062817
575902006,1036636217
575902006,1274064049
575902006,1590753035
575902006,100000015549191
575902006,100005649373267
579486364,503825478
579486364,517695435
579486364,520296349
579486364,529071766
579486364,555396174
579486364,555572553
579486364,557087412
579486364,566203046
579486364,600930241
579486364,617527360
579486364,620792567
579486364,632458478
579486364,639598680
579486364,682235885
579486364,683531633
579486364,683937650
579486364,684121442
579486364,684165842
579486364,684660068
579486364,685081642
579486364,700248538
579486364,701491646
579486364,708545205
579486364,713246848
579486364,713517094
579486364,719329997
579486364,790880260
579486364,793452312
579486364,801083603
579486364,805909094
579486364,821469432
579486364,833585471
579486364,837007299
579486364,891305296
579486364,1038023575
579486364,1043382151
579486364,1188655844
579486364,1217832393
579486364,1239202333
579486364,1358276774
579486364,1450843516
579486364,1486993910
579486364,1521457957
579486364,1552768087
579486364,1634574539
579486364,100000268401301
579486364,100000598302009
579486364,100000606094454
579486364,100000677236457
579486364,100001509347088
579661302,520296349
579661302,523415578
579661302,556505516
579661302,641721813
579661302,645736194
579661302,682235885
579661302,683531633
579661302,683937650
579661302,701491646
579661302,708281695
579661302,713517094
579661302,722772983
579661302,790880260
579661302,801083603
579661302,820774455
579661302,833585471
579661302,891305296
579661302,1247672375
579661302,1521457957
579661302,100000159135551
579661302,100000472993808
579920729,529071766
579920729,562976558
579920729,683754427
579920729,100000415251727
580734621,512388526
580734621,534505671
580734621,630313266
580734621,685825565
580734621,726296614
580734621,728551884
580734621,777354747
580745101,673761612
580745101,811179486
580745101,1162102036
580745101,1507134524
580745101,1773774918
580745101,100001047576460
580745101,100001395954743
580745101,100001730482403
580745101,100001839140329
580745101,100003004570328
582429121,126630
582429121,500877806
582429121,527553225
582429121,560841734
582429121,600548664
582429121,628021773
582429121,641567039
582429121,662971783
582429121,665100132
582429121,669406430
582429121,684630835
582429121,689245963
582429121,833175540
582429121,1027062817
582429121,1084369008
582429121,1254727220
582429121,1274064049
582429121,1371511134
582429121,1607793628
582429121,100000015549191
582429121,100000154432470
582429121,100000296942506
582429121,100000387260845
582429121,100000552572086
582429121,100000886153020
582429121,100001410551480
582429121,100004574255238
582429121,100005649373267
585373266,517695435
585373266,520296349
585373266,600930241
585373266,632458478
585373266,641721813
585373266,645736194
585373266,682235885
585373266,683531633
585373266,683937650
585373266,684165842
585373266,684660068
585373266,701491646
585373266,708545205
585373266,713517094
585373266,719329997
585373266,732321950
585373266,790880260
585373266,793452312
585373266,805909094
585373266,820774455
585373266,821469432
585373266,833585471
585373266,891305296
585373266,1043382151
585373266,1217832393
585373266,1521457957
585373266,100000606094454
589079010,506370
589079010,600949
589079010,1509804
589079010,9374187
589079010,17821835
589079010,18200045
589079010,37002724
589079010,60711499
589079010,506917852
589079010,508956711
589079010,517426254
589079010,536663246
589079010,540579618
589079010,546179068
589079010,589617649
589079010,597778741
589079010,614286230
589079010,615837196
589079010,629320458
589079010,659781080
589079010,661185194
589079010,683511687
589079010,696252057
589079010,733156388
589079010,763494180
589079010,867730071
589079010,875535240
589079010,892455102
589079010,1030110076
589079010,1038750001
589079010,1049580056
589079010,1050570217
589079010,1068871106
589079010,1073949296
589079010,1076087748
589079010,1091400024
589079010,1108639327
589079010,1120787189
589079010,1142160410
589079010,1227211865
589079010,1230510058
589079010,1232833944
589079010,1327530017
589079010,1331280160
589079010,1363821238
589079010,1428111065
589079010,1473030615
589079010,1479570125
589079010,1481324205
589079010,1533914875
589079010,100000206954468
589079010,100000331485180
589079010,100000352770318
589079010,100000890172806
589079010,100001036653603
589079010,100001791209212
589079010,100002961471223
589079010,100003039814401
589079010,100003743835116
589079010,100003811684814
589079010,100006250084766
589617649,506370
589617649,600949
589617649,601882
589617649,1238013
589617649,1509804
589617649,3331281
589617649,9374187
589617649,17821835
589617649,18200045
589617649,29201512
589617649,37002724
589617649,60711499
589617649,506917852
589617649,508956711
589617649,517426254
589617649,536663246
589617649,540579618
589617649,546179068
589617649,589079010
589617649,597778741
589617649,614286230
589617649,629320458
589617649,659781080
589617649,661185194
589617649,683511687
589617649,696252057
589617649,733156388
589617649,763494180
589617649,875535240
589617649,892455102
589617649,1030110076
589617649,1038750001
589617649,1049580056
589617649,1068871106
589617649,1073949296
589617649,1076087748
589617649,1091400024
589617649,1108639327
589617649,1227211865
589617649,1230510058
589617649,1232833944
589617649,1327530017
589617649,1343896504
589617649,1363821238
589617649,1428111065
589617649,1447080976
589617649,1473030615
589617649,1479570125
589617649,1481324205
589617649,1677870095
589617649,100000029148865
589617649,100000206954468
589617649,100000331485180
589617649,100000352770318
589617649,100001036653603
589617649,100001791209212
589617649,100002961471223
589617649,100003039814401
589617649,100003743835116
589617649,100003811684814
589697302,61300726
589697302,172001256
589697302,202902836
589697302,222401833
589697302,522252358
589697302,574460971
589697302,620302405
589697302,630416754
589697302,649115018
589697302,665100132
589697302,695385532
589697302,1132636451
589697302,1227610907
589697302,1231948441
589697302,1267639521
589697302,1280599201
589697302,1408486756
589697302,1505173569
589697302,1512741042
589697302,100000127862643
590190627,410769
590190627,4801121
590190627,512732034
590190627,527553225
590190627,544021036
590190627,560841734
590190627,567076954
590190627,628021773
590190627,665100132
590190627,672055699
590190627,684630835
590190627,762845211
590190627,833175540
590190627,1027062817
590190627,1282165485
590190627,1590753035
590190627,100000266200410
590190627,100000387260845
590190627,100000552572086
590190627,100000940759869
590190627,100004574255238
591548805,534681499
591548805,637227687
591548805,1084369008
591548805,100000355021124
591548805,100000602517018
591548805,100005649373267
592342679,101700088
592342679,172001256
592342679,202902836
592342679,222401833
592342679,500877806
592342679,512732034
592342679,520696299
592342679,522252358
592342679,539810190
592342679,542621538
592342679,547691980
592342679,549763097
592342679,563766030
592342679,564030586
592342679,564555053
592342679,574460971
592342679,620302405
592342679,630416754
592342679,641567039
592342679,645090730
592342679,649115018
592342679,665100132
592342679,668205692
592342679,669406430
592342679,672055699
592342679,683937650
592342679,684630835
592342679,695216120
592342679,695385532
592342679,715057808
592342679,762845211
592342679,788808777
592342679,833175540
592342679,886895073
592342679,1000998772
592342679,1009944166
592342679,1043382151
592342679,1104192610
592342679,1127111030
592342679,1132636451
592342679,1134171129
592342679,1160373039
592342679,1227610907
592342679,1254727220
592342679,1267639521
592342679,1277747769
592342679,1332589006
592342679,1408486756
592342679,1581765364
592342679,100000015549191
592342679,100000276073857
592342679,100000296889367
592342679,100000323015646
592342679,100000350949972
592342679,100000600083933
592342679,100000940759869
592342679,100000953362802
592342679,100001241356498
592342679,100001364571732
592342679,100001791209212
592342679,100002200618965
596080016,772100392
596080016,833495649
597778741,506370
597778741,600949
597778741,601882
597778741,1238013
597778741,1509804
597778741,3331281
597778741,9374187
597778741,17821835
597778741,18200045
597778741,37002724
597778741,60711499
597778741,506917852
597778741,508956711
597778741,517426254
597778741,536663246
597778741,540579618
597778741,546179068
597778741,589079010
597778741,589617649
597778741,614286230
597778741,615837196
597778741,629320458
597778741,659781080
597778741,661185194
597778741,683511687
597778741,696252057
597778741,718832946
597778741,733156388
597778741,763494180
597778741,875535240
597778741,892455102
597778741,1030110076
597778741,1038750001
597778741,1049580056
597778741,1050570217
597778741,1068871106
597778741,1073949296
597778741,1076087748
597778741,1091400024
597778741,1108639327
597778741,1227211865
597778741,1230510058
597778741,1232833944
597778741,1327530017
597778741,1331280160
597778741,1343896504
597778741,1428111065
597778741,1447080976
597778741,1473030615
597778741,1479570125
597778741,1481324205
597778741,100000029148865
597778741,100000206954468
597778741,100000331485180
597778741,100000352770318
597778741,100001036653603
597778741,100002961471223
597778741,100003039814401
597778741,100003743835116
597778741,100003811684814
597778741,100006250084766
600548664,126630
600548664,500877806
600548664,524397039
600548664,527553225
600548664,567076954
600548664,582429121
600548664,628021773
600548664,665100132
600548664,684630835
600548664,695188057
600548664,1027062817
600548664,1282165485
600548664,1590753035
600548664,100000015549191
600548664,100000154432470
600548664,100000296942506
600548664,100000886153020
600548664,100004574255238
600930241,503825478
600930241,520296349
600930241,523415578
600930241,529071766
600930241,552950093
600930241,555396174
600930241,555572553
600930241,557087412
600930241,566203046
600930241,567291909
600930241,579486364
600930241,585373266
600930241,617527360
600930241,620302405
600930241,620792567
600930241,632458478
600930241,639598680
600930241,641721813
600930241,650313877
600930241,682235885
600930241,683531633
600930241,683937650
600930241,684121442
600930241,684165842
600930241,684660068
600930241,685081642
600930241,699863289
600930241,700248538
600930241,701491646
600930241,702291099
600930241,708545205
600930241,713246848
600930241,713517094
600930241,719329997
600930241,790880260
600930241,801083603
600930241,805909094
600930241,820774455
600930241,821469432
600930241,833585471
600930241,837007299
600930241,891305296
600930241,1038023575
600930241,1043382151
600930241,1188655844
600930241,1217832393
600930241,1239202333
600930241,1358276774
600930241,1450843516
600930241,1486993910
600930241,1521457957
600930241,1552768087
600930241,1634574539
600930241,100000268401301
600930241,100000598302009
